ticket_id,customer_id,created_date,issue_type,priority,channel,status,response_time_minutes,resolution_time_minutes,customer_rating
1364,9408,2022-12-16 20:00:00,Питання про товар,Високий,Telegram,Закрито,196.0,104.0,4.0
1365,408,2024-04-16 02:00:00,Повернення,Низький,Phone,Закрито,83.0,754.0,3.0
1366,1744,2023-07-06 17:00:00,Гарантія,Високий,Chat,Закрито,80.0,246.0,3.0
1367,764,2024-06-19 09:00:00,Питання про товар,Низький,Email,В обробці,201.0,,
1368,8365,2024-02-17 22:00:00,Технічна проблема,Середній,Telegram,Закрито,115.0,1145.0,4.0
1369,3927,2024-05-23 02:00:00,Повернення,Середній,Chat,Закрито,214.0,435.0,2.0
1370,3038,2022-12-07 04:00:00,Повернення,Середній,Phone,Відкрито,,,
1371,1367,2023-06-06 06:00:00,Технічна проблема,Низький,Viber,Закрито,50.0,516.0,2.0
1372,2777,2024-03-31 23:00:00,Технічна проблема,Низький,Chat,Закрито,24.0,1198.0,5.0
1373,7987,2022-04-14 12:00:00,Інше,Низький,Chat,Закрито,107.0,433.0,2.0
1374,4046,2022-09-12 04:00:00,Інше,Низький,Telegram,В обробці,210.0,,
1375,3375,2022-06-21 14:00:00,Повернення,Низький,Telegram,В обробці,159.0,,
1376,2365,2022-10-21 22:00:00,Доставка,Середній,Telegram,Очікує відповіді клієнта,211.0,,
1377,1471,2022-12-29 21:00:00,Інше,Низький,Email,Закрито,114.0,1163.0,3.0
1378,14636,2022-06-01 23:00:00,Гарантія,Середній,Chat,Закрито,223.0,454.0,5.0
1379,1630,2023-05-16 04:00:00,Питання про товар,Низький,Chat,Закрито,198.0,637.0,2.0
1380,2253,2022-04-17 21:00:00,Оплата,Високий,Phone,Закрито,164.0,1416.0,5.0
1381,3641,2023-02-09 19:00:00,Гарантія,Низький,Telegram,В обробці,16.0,,
1382,9870,2022-09-30 13:00:00,Повернення,Низький,Telegram,Закрито,143.0,793.0,4.0
1383,2877,2023-11-22 05:00:00,Оплата,Середній,Email,Закрито,93.0,1162.0,5.0
1384,7640,2023-07-12 00:00:00,Інше,Високий,Chat,Закрито,167.0,1135.0,4.0
1385,13840,2023-11-29 21:00:00,Гарантія,Високий,Viber,Закрито,137.0,1231.0,3.0
1386,13592,2022-02-01 18:00:00,Гарантія,Середній,Email,В обробці,109.0,,
1387,10429,2022-11-10 16:00:00,Доставка,Середній,Chat,Закрито,119.0,896.0,4.0
1388,12279,2023-08-21 14:00:00,Оплата,Низький,Email,Закрито,64.0,738.0,5.0
1389,1079,2023-04-11 23:00:00,Інше,Високий,Viber,Закрито,132.0,79.0,3.0
1390,12899,2022-10-02 00:00:00,Доставка,Низький,Chat,Закрито,150.0,95.0,1.0
1391,12614,2023-11-19 11:00:00,Повернення,Низький,Email,Відкрито,,,
1392,11140,2022-06-05 03:00:00,Повернення,Середній,Phone,Закрито,84.0,1330.0,1.0
1393,6578,2022-01-14 11:00:00,Оплата,Низький,Chat,Закрито,156.0,1014.0,2.0
1394,14161,2024-12-21 02:00:00,Повернення,Низький,Viber,Відкрито,,,
1395,7167,2023-03-20 23:00:00,Питання про товар,Низький,Telegram,Закрито,129.0,349.0,5.0
1396,7659,2023-08-08 03:00:00,Доставка,Середній,Email,Закрито,56.0,259.0,5.0
1397,5461,2024-01-09 07:00:00,Технічна проблема,Середній,Viber,Закрито,200.0,645.0,2.0
1398,6824,2022-11-15 12:00:00,Повернення,Високий,Viber,Закрито,142.0,1256.0,1.0
1399,1406,2022-08-31 02:00:00,Оплата,Низький,Email,Закрито,150.0,947.0,3.0
1400,9460,2023-01-29 16:00:00,Питання про товар,Середній,Viber,Закрито,81.0,939.0,1.0
1401,6552,2023-07-20 04:00:00,Гарантія,Середній,Telegram,Закрито,43.0,413.0,3.0
1402,5591,2024-01-16 23:00:00,Технічна проблема,Середній,Chat,Закрито,163.0,403.0,2.0
1403,7974,2024-12-29 12:00:00,Оплата,Високий,Telegram,Закрито,55.0,447.0,5.0
1404,794,2024-06-09 21:00:00,Оплата,Середній,Viber,Закрито,128.0,1425.0,4.0
1405,5885,2023-09-27 17:00:00,Питання про товар,Критичний,Phone,Закрито,39.0,584.0,2.0
1406,7633,2024-01-19 08:00:00,Гарантія,Низький,Telegram,Закрито,175.0,740.0,2.0
1407,363,2022-06-01 02:00:00,Гарантія,Середній,Chat,Закрито,156.0,1339.0,3.0
1408,9890,2024-06-19 22:00:00,Оплата,Низький,Telegram,Закрито,48.0,1373.0,2.0
1409,14277,2023-12-31 19:00:00,Повернення,Низький,Email,Закрито,120.0,1335.0,5.0
1410,9232,2022-02-28 01:00:00,Оплата,Низький,Chat,Закрито,230.0,73.0,3.0
1411,3390,2024-05-13 02:00:00,Технічна проблема,Високий,Viber,Відкрито,,,
1412,3682,2022-01-15 21:00:00,Оплата,Середній,Phone,Закрито,16.0,897.0,1.0
1413,8368,2022-07-19 22:00:00,Доставка,Низький,Telegram,Закрито,99.0,878.0,3.0
1414,1580,2024-09-16 11:00:00,Оплата,Середній,Chat,Відкрито,,,
1415,11615,2023-08-09 20:00:00,Питання про товар,Низький,Phone,Закрито,200.0,633.0,1.0
1416,12712,2023-07-01 17:00:00,Доставка,Середній,Viber,Очікує відповіді клієнта,139.0,,
1417,12181,2023-01-21 09:00:00,Доставка,Низький,Telegram,Закрито,27.0,789.0,3.0
1418,14616,2023-01-26 21:00:00,Повернення,Середній,Telegram,В обробці,172.0,,
1419,4117,2022-04-06 09:00:00,Інше,Низький,Email,Відкрито,,,
1420,5769,2023-09-04 16:00:00,Питання про товар,Високий,Telegram,Відкрито,,,
1421,7274,2022-03-30 10:00:00,Гарантія,Середній,Telegram,В обробці,91.0,,
1422,14023,2023-03-20 10:00:00,Оплата,Високий,Phone,Закрито,63.0,829.0,5.0
1423,733,2023-08-05 03:00:00,Технічна проблема,Середній,Email,Закрито,30.0,171.0,1.0
1424,7125,2024-03-29 14:00:00,Інше,Низький,Telegram,Закрито,75.0,992.0,3.0
1425,11903,2024-05-09 01:00:00,Питання про товар,Низький,Chat,Закрито,119.0,447.0,3.0
1426,10959,2023-06-14 01:00:00,Гарантія,Низький,Chat,Відкрито,,,
1427,14018,2022-05-11 03:00:00,Інше,Високий,Phone,Закрито,200.0,200.0,1.0
1428,5835,2022-05-23 11:00:00,Гарантія,Низький,Phone,Закрито,146.0,1085.0,2.0
1429,10249,2022-05-14 05:00:00,Повернення,Високий,Phone,Відкрито,,,
1430,14619,2024-02-04 12:00:00,Питання про товар,Низький,Chat,Закрито,30.0,308.0,2.0
1431,3804,2022-07-27 21:00:00,Технічна проблема,Низький,Telegram,Закрито,25.0,1044.0,1.0
1432,2277,2024-03-15 10:00:00,Повернення,Високий,Telegram,В обробці,69.0,,
1433,11385,2024-06-19 01:00:00,Доставка,Середній,Phone,Закрито,175.0,786.0,1.0
1434,494,2024-11-21 18:00:00,Доставка,Високий,Phone,Закрито,46.0,273.0,2.0
1435,95,2024-04-02 23:00:00,Доставка,Низький,Telegram,Закрито,146.0,773.0,2.0
1436,13810,2023-09-06 22:00:00,Оплата,Низький,Phone,Відкрито,,,
1437,9042,2024-03-22 04:00:00,Питання про товар,Низький,Chat,Закрито,32.0,938.0,2.0
1438,14172,2024-12-23 05:00:00,Повернення,Низький,Telegram,В обробці,94.0,,
1439,10000,2023-04-16 06:00:00,Технічна проблема,Середній,Phone,Закрито,13.0,1012.0,2.0
1440,8038,2023-11-26 17:00:00,Інше,Низький,Phone,Закрито,185.0,1229.0,3.0
1441,604,2022-05-02 22:00:00,Інше,Низький,Phone,Закрито,198.0,836.0,5.0
1442,6828,2024-09-29 15:00:00,Технічна проблема,Низький,Chat,Відкрито,,,
1443,9722,2022-12-14 22:00:00,Оплата,Низький,Phone,Відкрито,,,
1444,8583,2022-12-17 10:00:00,Інше,Високий,Email,Закрито,29.0,409.0,2.0
1445,577,2022-01-06 13:00:00,Оплата,Низький,Email,Закрито,143.0,1197.0,4.0
1446,1520,2023-12-21 06:00:00,Технічна проблема,Низький,Viber,Закрито,213.0,773.0,1.0
1447,13789,2022-08-26 12:00:00,Гарантія,Низький,Telegram,Закрито,203.0,376.0,2.0
1448,11488,2024-11-05 07:00:00,Гарантія,Середній,Email,Закрито,49.0,387.0,1.0
1449,4005,2023-10-03 11:00:00,Технічна проблема,Критичний,Email,В обробці,162.0,,
1450,14958,2024-05-16 23:00:00,Технічна проблема,Низький,Telegram,Закрито,209.0,234.0,1.0
1451,3035,2022-09-15 10:00:00,Питання про товар,Високий,Telegram,Закрито,196.0,614.0,3.0
1452,7343,2024-05-20 21:00:00,Питання про товар,Низький,Email,Відкрито,,,
1453,3444,2024-07-21 06:00:00,Оплата,Середній,Phone,Закрито,201.0,968.0,3.0
1454,8583,2023-03-12 14:00:00,Гарантія,Середній,Viber,Закрито,39.0,152.0,4.0
1455,10288,2022-07-05 10:00:00,Повернення,Середній,Email,В обробці,32.0,,
1456,8448,2022-03-20 03:00:00,Повернення,Високий,Email,В обробці,199.0,,
1457,12819,2023-01-28 05:00:00,Питання про товар,Високий,Telegram,Закрито,54.0,503.0,4.0
1458,14879,2022-06-30 07:00:00,Доставка,Низький,Viber,Закрито,237.0,360.0,4.0
1459,12591,2022-05-21 21:00:00,Технічна проблема,Низький,Email,Закрито,237.0,1370.0,4.0
1460,2267,2023-11-03 06:00:00,Повернення,Середній,Telegram,Закрито,188.0,1287.0,1.0
1461,14612,2023-11-26 18:00:00,Оплата,Високий,Phone,Закрито,52.0,1311.0,3.0
1462,11179,2022-11-30 13:00:00,Доставка,Низький,Telegram,Закрито,146.0,505.0,1.0
1463,8272,2023-01-03 01:00:00,Технічна проблема,Середній,Phone,Закрито,236.0,898.0,4.0
1464,13801,2024-02-25 21:00:00,Питання про товар,Низький,Phone,В обробці,223.0,,
1465,3541,2023-03-09 11:00:00,Інше,Низький,Viber,Закрито,12.0,259.0,1.0
1466,11287,2023-04-20 19:00:00,Повернення,Низький,Phone,Закрито,46.0,1005.0,2.0
1467,1852,2024-02-28 14:00:00,Доставка,Низький,Email,Закрито,170.0,609.0,2.0
1468,7698,2023-12-24 22:00:00,Доставка,Середній,Telegram,Закрито,91.0,1314.0,4.0
1469,86,2022-08-03 02:00:00,Інше,Середній,Email,Закрито,178.0,631.0,4.0
1470,278,2022-02-25 04:00:00,Оплата,Низький,Viber,Відкрито,,,
1471,3963,2022-03-27 03:00:00,Оплата,Високий,Telegram,Закрито,199.0,132.0,1.0
1472,4670,2023-02-18 02:00:00,Гарантія,Низький,Telegram,Очікує відповіді клієнта,233.0,,
1473,13030,2024-03-25 20:00:00,Інше,Середній,Telegram,Закрито,169.0,1052.0,4.0
1474,6162,2024-03-25 13:00:00,Доставка,Високий,Phone,Закрито,86.0,513.0,4.0
1475,5095,2023-11-23 23:00:00,Оплата,Середній,Chat,В обробці,50.0,,
1476,576,2023-11-23 21:00:00,Доставка,Високий,Viber,Закрито,11.0,224.0,5.0
1477,10403,2024-01-28 20:00:00,Оплата,Середній,Telegram,Відкрито,,,
1478,148,2023-11-24 18:00:00,Питання про товар,Високий,Phone,Очікує відповіді клієнта,223.0,,
1479,4999,2022-10-06 18:00:00,Оплата,Середній,Email,Відкрито,,,
1480,1753,2022-05-21 21:00:00,Питання про товар,Середній,Email,Закрито,207.0,41.0,2.0
1481,14407,2023-04-22 23:00:00,Повернення,Середній,Chat,Закрито,189.0,322.0,2.0
1482,4416,2024-10-30 15:00:00,Інше,Середній,Phone,Закрито,230.0,538.0,1.0
1483,5204,2024-10-27 00:00:00,Інше,Середній,Telegram,Закрито,38.0,213.0,1.0
1484,13792,2024-10-16 16:00:00,Гарантія,Низький,Email,Закрито,78.0,1251.0,1.0
1485,7516,2024-12-22 10:00:00,Гарантія,Середній,Phone,Закрито,90.0,522.0,1.0
1486,1973,2022-05-01 13:00:00,Доставка,Низький,Viber,Відкрито,,,
1487,6987,2022-03-10 05:00:00,Питання про товар,Низький,Telegram,Закрито,170.0,1332.0,3.0
1488,9073,2022-12-20 22:00:00,Гарантія,Високий,Viber,В обробці,201.0,,
1489,7943,2023-09-12 11:00:00,Технічна проблема,Високий,Email,В обробці,109.0,,
1490,7987,2023-10-01 11:00:00,Інше,Високий,Telegram,Закрито,36.0,237.0,4.0
1491,10370,2022-01-15 13:00:00,Інше,Високий,Viber,Закрито,155.0,1145.0,4.0
1492,7687,2023-07-12 12:00:00,Гарантія,Низький,Phone,Закрито,233.0,344.0,5.0
1493,1068,2023-11-30 13:00:00,Інше,Низький,Viber,Закрито,215.0,1402.0,2.0
1494,14675,2022-02-19 22:00:00,Повернення,Низький,Viber,Очікує відповіді клієнта,184.0,,
1495,3201,2022-11-30 11:00:00,Повернення,Середній,Telegram,Закрито,142.0,1188.0,3.0
1496,14667,2023-10-04 00:00:00,Доставка,Критичний,Telegram,Закрито,199.0,429.0,3.0
1497,3478,2024-03-23 10:00:00,Технічна проблема,Низький,Email,Закрито,178.0,690.0,3.0
1498,14689,2022-11-09 09:00:00,Доставка,Високий,Viber,Очікує відповіді клієнта,23.0,,
1499,10371,2023-11-28 21:00:00,Гарантія,Середній,Telegram,Закрито,105.0,1417.0,3.0
1500,6967,2023-05-17 16:00:00,Інше,Низький,Chat,Закрито,123.0,251.0,2.0
1501,5116,2024-12-25 18:00:00,Інше,Низький,Telegram,Закрито,171.0,1064.0,5.0
1502,4965,2022-03-18 01:00:00,Технічна проблема,Низький,Email,Закрито,49.0,1287.0,3.0
1503,14444,2023-02-08 14:00:00,Оплата,Низький,Viber,Закрито,207.0,1272.0,5.0
1504,10206,2022-02-02 04:00:00,Гарантія,Низький,Email,Закрито,90.0,152.0,5.0
1505,7379,2023-01-30 14:00:00,Інше,Низький,Viber,Очікує відповіді клієнта,103.0,,
1506,1088,2024-04-21 21:00:00,Гарантія,Низький,Email,Закрито,56.0,1205.0,3.0
1507,9352,2022-04-14 12:00:00,Доставка,Високий,Telegram,Закрито,108.0,997.0,5.0
1508,2108,2022-08-27 04:00:00,Технічна проблема,Високий,Phone,Закрито,27.0,399.0,3.0
1509,7134,2023-08-10 15:00:00,Доставка,Середній,Chat,Закрито,216.0,804.0,3.0
1510,433,2024-07-11 15:00:00,Оплата,Середній,Email,Очікує відповіді клієнта,122.0,,
1511,7020,2024-07-23 05:00:00,Технічна проблема,Середній,Viber,Закрито,106.0,748.0,1.0
1512,6690,2023-09-23 14:00:00,Інше,Середній,Phone,Закрито,128.0,1303.0,4.0
1513,5054,2023-05-19 17:00:00,Оплата,Низький,Phone,Закрито,206.0,428.0,2.0
1514,2007,2024-08-30 23:00:00,Технічна проблема,Високий,Telegram,Закрито,97.0,334.0,2.0
